1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.006058,-0.001100,-0.000851,-0.000542,-0.000570,-0.000102,0.000018,-0.000189,0.027982,0.015217,0.015858,0.014227,0.014163,0.016284,0.005383,0.010091
0.002170,-0.001496,-0.001179,-0.001141,-0.000102,-0.000220,0.000012,0.000061,0.027887,0.015629,0.018964,0.020751,0.015465,0.012075,0.006342,0.010409
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.006058,-0.001100,-0.000851,-0.000542,-0.000570,-0.000102,0.000018,-0.000189,0.027982,0.015217,0.015858,0.014227,0.014163,0.016284,0.005383,0.010091
0.002170,-0.001496,-0.001179,-0.001141,-0.000102,-0.000220,0.000012,0.000061,0.027887,0.015629,0.018964,0.020751,0.015465,0.012075,0.006342,0.010409
0.001953,0.001308,0.000875,0.001568,0.000075,-0.000005,0.000018,-0.000067,0.028898,0.014268,0.020494,0.019356,0.013072,0.014649,0.006777,0.009785
-0.004232,0.000161,0.000056,0.001138,-0.000079,-0.000097,0.000042,-0.000024,0.027893,0.016929,0.016516,0.019265,0.017658,0.015239,0.009774,0.006299
0.001302,0.001595,0.000307,0.000635,0.000313,0.000091,0.000054,-0.000159,0.029246,0.020619,0.021536,0.014575,0.014915,0.012233,0.007544,0.008777
0.004322,-0.000645,0.000302,-0.000431,0.000104,-0.000002,0.000041,-0.000293,0.033834,0.016749,0.018159,0.020571,0.019312,0.012593,0.006162,0.011585
-0.001827,0.000324,-0.000771,-0.001078,-0.000030,-0.000717,-0.000091,0.000122,0.033253,0.021257,0.020162,0.020026,0.013468,0.016627,0.010382,0.009568
0.001049,0.000199,0.000400,0.000253,0.000395,-0.000116,0.000045,0.000153,0.031092,0.020256,0.019966,0.021075,0.019783,0.011482,0.007528,0.010279
0.004123,0.000370,0.000272,0.000155,-0.000296,0.000530,0.000032,-0.000067,0.029524,0.017702,0.020476,0.015973,0.021253,0.018081,0.007763,0.007539
-0.002315,-0.000861,-0.000314,0.000710,0.000051,-0.000184,0.000008,-0.000177,0.035826,0.018507,0.019506,0.020800,0.013743,0.016447,0.007858,0.007638
-0.000199,-0.000453,0.000470,0.000231,0.000161,-0.000098,0.000021,-0.000079,0.027950,0.021196,0.022183,0.016754,0.014531,0.017487,0.007114,0.010608
-0.000524,0.000959,0.000143,-0.000601,0.000043,-0.000167,0.000029,0.000702,0.026148,0.019362,0.021782,0.020403,0.014417,0.012517,0.007643,0.012162
0.004648,-0.001400,-0.000479,-0.000144,-0.000374,-0.000421,-0.000006,0.000116,0.024934,0.017371,0.020307,0.020350,0.021853,0.018429,0.009253,0.011702
-0.000579,-0.000876,0.000110,-0.000700,0.000079,0.000127,0.000008,0.000494,0.029385,0.019774,0.016866,0.020838,0.015689,0.013647,0.007221,0.012109
0.008970,-0.000532,-0.000540,-0.000435,-0.000029,-0.000520,0.000002,0.000110,0.032266,0.016988,0.019965,0.019569,0.018479,0.016878,0.007721,0.010910
-0.002224,-0.000175,-0.000376,-0.000314,-0.000149,-0.000299,0.000047,-0.000098,0.028623,0.019702,0.020875,0.015897,0.018409,0.017773,0.009611,0.011389
-0.005805,-0.000397,0.000016,0.000587,0.000417,-0.000127,-0.000039,0.000134,0.030618,0.020644,0.017241,0.018094,0.016645,0.014093,0.008500,0.010335
0.001194,0.001019,-0.000243,0.000236,-0.000136,0.000051,0.000009,-0.000153,0.035149,0.021478,0.016922,0.014384,0.014756,0.016895,0.006720,0.008971
-0.003273,0.001609,-0.000297,-0.000120,0.000272,-0.000074,0.000097,0.000232,0.029535,0.018527,0.016020,0.018491,0.022072,0.017803,0.008737,0.009802
0.002405,-0.001539,0.000173,-0.000153,-0.000038,-0.000117,0.000075,-0.000195,0.028210,0.022767,0.021065,0.016604,0.019393,0.016278,0.008124,0.010444
0.000416,0.000473,-0.000263,-0.000234,-0.000729,-0.000268,-0.000070,0.000195,0.034534,0.018516,0.021523,0.017332,0.021830,0.015773,0.009613,0.011253
-0.001085,0.002736,0.000290,-0.000354,0.000025,-0.000055,-0.000009,0.000092,0.032303,0.022602,0.019591,0.020451,0.011404,0.013743,0.007325,0.010787
-0.002966,0.001837,-0.000044,0.000364,0.000096,0.000235,0.000004,-0.000024,0.026309,0.023385,0.023387,0.017336,0.014953,0.017034,0.006059,0.008514
0.000326,0.000416,0.000053,0.000207,0.000016,0.000103,0.000007,-0.000519,0.029542,0.017462,0.016153,0.014684,0.014934,0.012228,0.006802,0.013925
0.002749,0.000340,-0.000122,-0.000172,0.000201,0.000057,0.000007,0.000220,0.026716,0.025118,0.023447,0.019808,0.015189,0.014069,0.006983,0.011454
-0.001013,-0.003304,0.000578,-0.000029,-0.000008,0.000007,0.000033,0.000586,0.035283,0.024431,0.021862,0.015000,0.014669,0.018603,0.006629,0.012584
0.003255,0.000383,0.000422,0.000082,-0.000242,-0.000048,-0.000024,-0.000262,0.032542,0.017894,0.022381,0.017616,0.020951,0.015563,0.008468,0.011132
-0.001899,0.000973,-0.000375,0.000520,0.000006,0.000185,-0.000000,-0.000476,0.029271,0.026170,0.023384,0.020601,0.016163,0.016595,0.006213,0.010794
-0.003924,-0.002307,-0.000156,-0.000615,-0.000071,-0.000342,-0.000034,0.000146,0.025594,0.024511,0.020757,0.019290,0.020773,0.014392,0.006941,0.011587
-0.004666,0.000012,0.000768,0.000545,0.000200,0.000321,0.000054,-0.000067,0.030239,0.022470,0.021140,0.018784,0.014956,0.017503,0.007259,0.006565
0.000181,-0.001208,0.000655,-0.000273,0.000171,-0.000157,0.000008,-0.000085,0.030707,0.019720,0.023500,0.014330,0.016593,0.012635,0.005680,0.008332
0.000506,-0.001111,-0.000209,-0.000253,-0.000128,0.000168,0.000007,0.000165,0.034484,0.016584,0.022250,0.015247,0.015229,0.015764,0.007389,0.011236
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.003165,0.001132,0.000865,0.000899,0.000620,0.000322,0.000037,0.000208,0.027690,0.012083,0.014880,0.013836,0.013765,0.011663,0.004726,0.010333
0.002912,-0.000365,-0.000325,0.000093,0.000009,0.000407,0.000027,-0.000262,0.028758,0.017155,0.015197,0.014678,0.015707,0.012938,0.006220,0.007833
0.002134,0.001354,0.000796,0.000909,0.000008,-0.000035,0.000027,-0.000201,0.026773,0.014419,0.018706,0.016601,0.011807,0.013975,0.007116,0.009426
-0.003942,-0.000127,0.000133,0.000375,0.000018,0.000128,0.000060,0.000000,0.029739,0.016996,0.016532,0.017039,0.016033,0.013955,0.006391,0.008735
0.002423,0.000342,0.000039,-0.000543,-0.000180,-0.000022,-0.000065,-0.000220,0.026493,0.017211,0.017773,0.018111,0.017440,0.015040,0.006393,0.006930
0.001212,-0.000587,-0.000148,-0.000053,-0.000358,-0.000942,0.000002,-0.000006,0.030219,0.018864,0.017608,0.014049,0.018313,0.016753,0.006858,0.009347
-0.003183,-0.000348,-0.000276,-0.000506,0.000139,0.000032,0.000058,0.000159,0.026413,0.018027,0.017799,0.016627,0.017296,0.017196,0.009687,0.011151
0.001772,-0.000023,-0.000134,-0.000145,0.000118,-0.000058,0.000015,0.000073,0.027915,0.014031,0.019482,0.020704,0.012267,0.010499,0.006740,0.009997
0.001501,-0.000273,0.000347,0.000385,0.000131,-0.000148,0.000014,0.000079,0.031704,0.016960,0.017081,0.019637,0.019817,0.016887,0.009561,0.008580
-0.000995,-0.001105,-0.000995,-0.000430,-0.000358,0.000251,0.000008,-0.000226,0.028375,0.020581,0.020701,0.020040,0.018972,0.016126,0.009805,0.009221
-0.000018,-0.001035,0.000015,0.000162,0.000261,-0.000033,-0.000019,0.000006,0.029791,0.021223,0.015314,0.018307,0.014764,0.012590,0.007818,0.010752
-0.004105,0.000838,-0.000552,-0.000516,-0.000713,-0.000479,-0.000026,0.000385,0.033118,0.017202,0.019715,0.019357,0.018459,0.017343,0.006517,0.010047
0.001736,-0.001115,-0.000354,-0.000041,0.000055,-0.000139,0.000004,-0.000085,0.035479,0.017656,0.019895,0.017076,0.015491,0.010474,0.009902,0.010409
-0.001881,-0.000864,-0.000670,-0.000134,0.000202,-0.000082,0.000032,0.000250,0.027252,0.018834,0.020543,0.016877,0.020140,0.011887,0.008044,0.014523
0.000235,-0.000105,0.000756,-0.000818,0.000025,-0.000391,-0.000005,0.000220,0.027706,0.020561,0.021171,0.016634,0.014056,0.016193,0.007464,0.010033
-0.003997,-0.000542,-0.000567,-0.000685,-0.000075,0.000128,0.000049,-0.000067,0.031843,0.021355,0.017551,0.019094,0.017827,0.015070,0.008748,0.011539
-0.000922,-0.001705,0.000209,0.000602,0.000095,0.000001,0.000011,0.000171,0.026651,0.023312,0.021109,0.016523,0.014398,0.011618,0.006825,0.010297
0.009205,0.001172,-0.000877,-0.000177,-0.000174,-0.000059,-0.000055,0.000171,0.031001,0.019229,0.020881,0.018330,0.013409,0.017490,0.007314,0.010034
0.000561,0.001379,-0.000039,-0.000489,-0.000195,-0.000420,0.000026,0.000116,0.029900,0.019500,0.022180,0.018704,0.015228,0.017002,0.008425,0.011896
-0.000380,-0.000072,0.000610,0.000140,-0.000135,0.000318,0.000028,0.000330,0.027908,0.021679,0.019359,0.018636,0.019109,0.014707,0.007280,0.012318
0.001863,0.001149,0.000083,-0.000140,-0.000023,-0.000091,-0.000031,-0.000153,0.030558,0.018067,0.021294,0.018080,0.015115,0.016609,0.007473,0.011338
0.000904,0.002436,0.000165,0.000175,-0.000183,0.000205,0.000012,0.000031,0.025236,0.020950,0.018294,0.020117,0.015779,0.017634,0.009365,0.012430
-0.001917,-0.000505,0.000697,0.000075,0.000207,0.000241,0.000005,0.000043,0.027824,0.018829,0.022948,0.016219,0.015077,0.019018,0.008550,0.009668
-0.001248,-0.000455,0.000251,-0.000007,0.000018,-0.000040,-0.000061,0.000128,0.029421,0.018684,0.021483,0.019478,0.014895,0.012230,0.008983,0.007014
-0.000633,0.000266,0.000085,-0.000200,0.000225,0.000172,0.000003,0.000037,0.030460,0.018168,0.017005,0.018384,0.017297,0.013770,0.006677,0.011522
-0.003942,-0.002007,0.000317,0.000288,-0.000060,0.000026,-0.000004,-0.000250,0.026947,0.025234,0.016763,0.013387,0.016311,0.013324,0.009240,0.008753
0.000253,0.001054,0.000211,-0.000007,0.000097,0.000009,-0.000006,-0.000153,0.026898,0.017928,0.016071,0.012451,0.009940,0.012933,0.008560,0.010572
0.000651,-0.000204,-0.000426,0.000043,-0.000301,0.000099,0.000008,-0.000079,0.030030,0.022596,0.019398,0.015939,0.019076,0.014031,0.006350,0.011066
-0.007270,-0.000462,-0.000416,-0.000449,-0.000334,-0.000238,-0.000032,0.000024,0.032238,0.020692,0.018684,0.016154,0.019877,0.014498,0.006638,0.010372
-0.003418,0.000935,0.000124,0.000120,-0.000043,0.000219,0.000031,-0.000220,0.025312,0.022482,0.020877,0.013741,0.015908,0.018045,0.006251,0.014976
0.001700,-0.000146,-0.000153,0.000051,0.000028,-0.000356,0.000005,-0.000397,0.030289,0.017882,0.021903,0.017057,0.014884,0.015227,0.006666,0.011826
0.001157,-0.001448,0.000194,-0.000120,-0.000158,0.000240,-0.000010,-0.000275,0.026664,0.023127,0.021727,0.017056,0.014828,0.015129,0.007895,0.012273
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000326,0.001804,0.000958,0.000101,0.000500,0.000428,0.000001,-0.000482,0.027397,0.017939,0.012194,0.008800,0.009022,0.006175,0.006089,0.011159
